Company,Title,Track,Location,Region,Tier,Salary,Flags,Posted_Age,WorkModel,Source,URL
SpaceX,"Hardware Test Automation Engineer, Satellites (Starlink)",Hardware (general),"Redmond, WA",US,Big Tech / Semi leader,,us-person-likely,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/69d5bfd3cdb525785fbd2fe2
SpaceX,"Hardware Development Engineer, Power (Starlink)",Hardware (general),"Redmond, WA",US,Big Tech / Semi leader,,us-person-likely,Jun 04,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a21daf2338c012305121102
SpaceX,"Hardware Development Engineer, Failure Analysis (Starlink)",Hardware (general),"Redmond, WA",US,Big Tech / Semi leader,,us-person-likely,Jun 03,On Site,jobright:ENG,https://jobright.ai/jobs/info/69942cb881476f6176abe6e1
SpaceX,"Electrical Hardware Engineer, Satellites (Starlink)",Hardware (general),"Redmond, WA",US,Big Tech / Semi leader,,us-person-likely,Jun 02,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1ec7a0c5277c00c6480c30
SpaceX,"Software Engineer, Hardware Test & Automation (Starshield)",Hardware (general),"Hawthorne, CA",US,Big Tech / Semi leader,,us-person-likely,Jun 01,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1e1f01c2a87d6cd3e101b0
SpaceX,"Hardware Engineer - Electrical, Satellites (Starlink)",Hardware (general),"Redmond, WA",US,Big Tech / Semi leader,,us-person-likely,May 27,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a141e9ab689d6757fc1c455
SpaceX,RF Silicon Software Engineer (Starlink),Hardware (general),"Redmond, WA",US,Big Tech / Semi leader,,us-person-likely,May 27,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69a64300d706a731db381f6d
SpaceX,"Hardware Design Engineer - Electrical, Satellites (Starlink)",Hardware (general),"Redmond, WA",US,Big Tech / Semi leader,,us-person-likely,May 15,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69b0a6e2dfaeda6ff59aebc1
SpaceX,"Hardware Test Specialist, Failure Analysis (Gateway)",Hardware (general),"Redmond, WA",US,Big Tech / Semi leader,,us-person-likely,May 15,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6998bdb3e0bddb6acac7ae0d
SpaceX,"Hardware Development Engineer, Transceivers (Starlink)",Hardware (general),"Redmond, WA",US,Big Tech / Semi leader,,us-person-likely,Apr 24,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/695c7b215e4962051b5999cc
Tenstorrent,Silicon Power & Characterization Engineer,Hardware (general),"Toronto, Ontario, Canada",US,Big Tech / Semi leader,,,Apr 25,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69d04bcacdb525785fba9611
Teradyne,"Factory Applications Engineer (Silicon Photonics; North Reading, MA)",Hardware (general),"North Reading, MA",US,Big Tech / Semi leader,,,May 19,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0cba20538d03366dc907df
Teradyne,"Factory Applications Engineer (Silicon Photonics; North Reading, MA)",Hardware (general),USA-Massachusetts-North Reading-Building 600,US,Big Tech / Semi leader,,,May 19,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0cb9ca4d9320363687b4e6
Teradyne,"Hardware Engineer, New College Graduate, (Teradyne, North Reading)",Hardware (general),"North Reading, MA",US,Big Tech / Semi leader,,,Apr 02,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69cee33e891d7b11cfccdef5
Tesla,"Infrastructure & DevOps Engineer, AI Hardware",Hardware (general),"Austin, TXPalo Alto, CA",US,Big Tech / Semi leader,,,Oct 14,,vansh,https://www.tesla.com/careers/search/job/253222
TSMC 台積電,2026 TSMC Campus Recruitment 校園徵才 (R&D/Design 全領域),Hardware (general),新竹/台中/台南,TW,Big Tech / Semi leader,,,entry:2026 應屆碩博,,agent:TW-sweep,https://careers.tsmc.com/zh_TW/careers/JobDetail/2026-2026-TSMC-Campus-Recruitment/19032
TSMC 台積電,【2026 Campus Recruitment】Research and Development Engineer (R&D),Hardware (general),新竹,TW,Big Tech / Semi leader,,,entry:2026 應屆 new grad,,agent:TW-sweep,https://careers.tsmc.com/en_US/careers/JobDetail/2026-TSMC-Campus-Recruitment-Research-and-Development-Engineer-R-D/19033
TSMC 台積電,【2026 RDSS&AO】Research and Development Engineer (R&D),Hardware (general),新竹,TW,Big Tech / Semi leader,,,entry:研發替代役/預聘 應屆,,agent:TW-sweep,https://careers.tsmc.com/zh_TW/careers/JobDetail/2026-TSMC-RDSS-AO-Research-and-Development-Engineer-R-D/16565
TSMC 台積電,2026 台積電預辦登積計畫 AO(預聘)/RDSS(研發替代役),Hardware (general),新竹縣寶山,TW,Big Tech / Semi leader,,,entry:2026 應屆碩博,,agent:TW-sweep,https://careers.tsmc.com/en_US/careers/JobDetail/2026-TSMC-Qualification-for-AO-RDSS/16564
Adobe,Software Development Engineer,Software,"San Jose, CA",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:SW,https://jobright.ai/jobs/info/69cc6560e1921223acc75aab
Adobe,Junior Software Development Engineer,Software,San Jose,US,Big Tech / Semi leader,$168k/yr,,36d,,speedy:FAANG,https://adobe.wd5.myworkdayjobs.com/en-US/external_experienced/job/San-Jose/Junior-Software-Development-Engineer_R168092
Adobe,New Grad 2026: AI Context Engineer,Software,"San Jose, CASan Francisco, CA",US,Big Tech / Semi leader,,,Oct 10,,vansh,https://careers.adobe.com/us/en/job/ADOBUSR158639EXTERNALENUS/2026-University-Graduate-AI-Context-Engineer
Adobe,New Grad 2026: Software Engineer,Software,"San Jose, CALehi, UT",US,Big Tech / Semi leader,,,Sep 12,,vansh,https://careers.adobe.com/us/en/job/ADOBUSR159163EXTERNALENUS/2026-University-Graduate-Software-Engineer
Adobe,New Grad 2026: Machine Learning Engineer,Software,"San Jose, CA",US,Big Tech / Semi leader,,,Sep 10,,vansh,https://careers.adobe.com/us/en/job/ADOBUSR157573EXTERNALENUS/2026-University-Graduate-Machine-Learning-Engineer
Adobe,New Grad 2026: Machine Learning Engineer,Software,"San Jose, CASan Francisco, CA",US,Big Tech / Semi leader,,,Aug 23,,vansh,https://careers.adobe.com/us/en/job/ADOBUSR158632EXTERNALENUS/2026-University-Graduate-Machine-Learning-Engineer
Adobe,2026 University Graduate - Machine Learning Engineer,Software,"Seattle, WA",US,Big Tech / Semi leader,,,May 19,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/68d1fb47a54edb3bf3e18553
Adobe,Junior Software Development Engineer,Software,"San Jose, CA",US,Big Tech / Semi leader,,,May 26,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69fae849d21cf86d1e3cdf9f
Adobe,Junior Software Development Engineer,Software,"San Jose, California, United States of America",US,Big Tech / Semi leader,,,May 04,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69f9236ab1fc847fc1aeb2a5
Adobe,Software Development Engineer,Software,"Lehi, UT",US,Big Tech / Semi leader,,,Apr 23,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69784a9f39f7f96cc6d0ab39
Adobe,2026 University Graduate - Software Development Engineer,Software,"San Jose, CA",US,Big Tech / Semi leader,,,Apr 20,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69e6b9247820c036924d209f
Adobe,2026 University Graduate - Software Development Engineer,Software,San Jose,US,Big Tech / Semi leader,,,Apr 20,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69e67d373aa0c479643947ad
Airbnb,"iOS Software Engineer, Airbnb - New Grad",Software,"Seattle, WA",US,Big Tech / Semi leader,,,May 20,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69f1296ab27fee43e8cd777d
Airbnb,"iOS Software Engineer, Airbnb - New Grad",Software,"San Francisco, CA",US,Big Tech / Semi leader,,,May 15,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a07020f078fec52738a5bd9
Airbnb,"iOS Software Engineer, Airbnb - New Grad",Software,United States,US,Big Tech / Semi leader,,,May 15,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a06fe85078fec52738a4500
Airbnb,"Software Engineer, Airbnb - New Grad",Software,"San Francisco, CA",US,Big Tech / Semi leader,,,Apr 30,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69f423e9343eef4fb0a9fe6a
Airbnb,"Software Engineer, Airbnb - New Grad",Software,"Seattle, WA",US,Big Tech / Semi leader,,,Apr 30,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69f423e7c78b9e451895966b
Airbnb,"Software Engineer, Airbnb - New Grad",Software,"San Francisco, Seattle",US,Big Tech / Semi leader,,,Apr 30,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69f3d98fc78b9e45189584ab
Airbnb,"iOS Software Engineer, Airbnb - New Grad",Software,"San Francisco, CA, Seattle, WA",US,Big Tech / Semi leader,,,Apr 28,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69f0e7f6ecbc8c2f73202890
Alarm.com,Software Engineer,Software,"Centennial, CO",US,Big Tech / Semi leader,,,May 15,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a06fe7024dcb03739f1c93d
Alarm.com,Software Engineer,Software,"Centennial, Colorado",US,Big Tech / Semi leader,,,May 15,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a06fe6e24dcb03739f1c928
Alarm.com,Software QA Specialist,Software,"Liberty Lake, WA",US,Big Tech / Semi leader,,,May 03,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69ec4161dc35f7132c4b6445
Amazon,"Data Engineer, Ads Science Analysis & Tech (ASAT)",Software,"New York, United States",US,Big Tech / Semi leader,,,Jun 09,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a28b97a1dbd8437bebcce79
Amazon,"Data Engineer, Ads Science Analysis & Tech (ASAT)",Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 09,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a28aa822d6c332ee52e77b7
Amazon,"Data Engineer, Ads Science Analysis & Tech (ASAT)",Software,"Seattle, WA",US,Big Tech / Semi leader,,,Jun 09,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a28aa3d7061b51a3a5f7315
Amazon,"Data Engineer, Ads Science Analysis & Tech (ASAT)",Software,"Seattle, Washington, USA",US,Big Tech / Semi leader,,,Jun 09,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a2856e0883c0d3be6541471
Amazon,"Data Engineer, Ads Science Analysis & Tech (ASAT)",Software,"Palo Alto, California, USA",US,Big Tech / Semi leader,,,Jun 09,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a2856df883c0d3be6541470
Amazon,"DCO Tech, AWS Infrastructure Services",Software,"Frederick, Maryland, USA",US,Big Tech / Semi leader,,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a1db033e24ef3652583916e
Amazon,"Software Development Engineer, AI/ML Engineering Team",Software,"Newark, New Jersey, USA",US,Big Tech / Semi leader,,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a26e95c12f02023422612ac
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Seattle, WA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/69ebc2620a6e095553049e8b
Amazon,Robotics - Software Development Engineer,Software,"Middlesex County, MA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a08956c8f3e371eb6180dc9
Amazon,"Robotics Systems Engineer, Tech Deployment",Software,"Seattle, Washington, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/69f90429a3d34b4f76f5f8fd
Amazon,"Robotics Systems Engineer, Tech Deployment",Software,"Nashville, Tennessee, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/69f90429b1fc847fc1aea3d6
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Bellevue, Washington, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0e69abc152ac78244866ba
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"North Reading, Massachusetts, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0680a07c753c287f703ad4
Amazon,"Robotics Systems Engineer, Tech Deployment",Software,"North Reading, Massachusetts, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/69f9042d582f810f9c8cfc6e
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Austin, Texas, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0f4a91619335383fb2aa25
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Seattle, Washington, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0f4a8e619335383fb2aa20
Amazon,"Robotics Systems Engineer, Tech Deployment",Software,"Austin, Texas, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/69f90431db88714bcdfbd0e2
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Nashville, Tennessee, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0610877c753c287f6fe84d
Amazon,"Robotics Systems Engineer, Tech Deployment",Software,"Bellevue, Washington, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/69f9042d0b36ff035475c829
Amazon,"Robotics Systems Engineer, Tech Deployment",Software,"Westboro, Wisconsin, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/69f90431db88714bcdfbd0e3
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Westboro, Wisconsin, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0f4a93619335383fb2aa28
Amazon,Robotics - Software Development Engineer,Software,"North Reading, MA",US,Big Tech / Semi leader,,,Jun 06,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0873768f3e371eb618069e
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Boston, MA",US,Big Tech / Semi leader,,,Jun 06,On Site,jobright:ENG,https://jobright.ai/jobs/info/69cf0393cdb525785fb9e09b
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Nashville, TN",US,Big Tech / Semi leader,,,Jun 06,On Site,jobright:ENG,https://jobright.ai/jobs/info/69ebc253dc35f7132c4b2e38
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Middlesex County, MA",US,Big Tech / Semi leader,,,Jun 06,On Site,jobright:ENG,https://jobright.ai/jobs/info/69cefae5cfdc6132f942ea60
Amazon,Robotics - Software Development Engineer,Software,"Toronto, Ontario, CAN",US,Big Tech / Semi leader,,,Jun 06,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0761528f3e371eb617619d
Amazon,Robotics - Software Development Engineer,Software,"Sunnyvale, California, USA",US,Big Tech / Semi leader,,,Jun 06,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0842566186f4685988692b
Amazon,Robotics - Software Development Engineer,Software,"North Reading, Massachusetts, USA",US,Big Tech / Semi leader,,,Jun 06,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0842566186f4685988692a
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Bellevue, WA",US,Big Tech / Semi leader,,,Jun 06,On Site,jobright:ENG,https://jobright.ai/jobs/info/69ebc9e358811370cb13ce1e
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"North Reading, MA",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/69cf2656cfdc6132f942fe5d
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Austin, TX",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/69cefae8891d7b11cfccefc7
Amazon,"Machinist, Quantum Computing",Software,"Pasadena, CA",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/69eb415ddc35f7132c4af0e4
Amazon,"Cloud Systems Engineer I, ADC System Security Engineering",Software,"Herndon, Virginia, USA",US,Big Tech / Semi leader,,,Jun 04,Hybrid,jobright:ENG,https://jobright.ai/jobs/info/6a21bf7e7c30cc2cc516af30
Amazon,"Software Development Engineer, PXT",Software,"Bellevue, Washington, USA",US,Big Tech / Semi leader,,,Jun 09,On Site,jobright:SW,https://jobright.ai/jobs/info/6a0f128480bf0430c76309fd
Amazon,"Software Development Engineer, Prime Acquisition",Software,"Vancouver, British Columbia, CAN",US,Big Tech / Semi leader,,,Jun 09,On Site,jobright:SW,https://jobright.ai/jobs/info/6a2873101dbd8437bebcb43d
Amazon,Software Engineer I - Creator Sponsorships,Software,"San Francisco, California, USA",US,Big Tech / Semi leader,$178k/yr,,20d,,speedy:FAANG,https://www.amazon.jobs/jobs/10426761/apply
Amazon,Data Engineer I - Amazon Publisher Monetization - Analytics,Software,"Seattle, Washington, USA",US,Big Tech / Semi leader,$178k/yr,,40d,,speedy:FAANG,https://www.amazon.jobs/jobs/10414428/apply
Amazon,Software Development Engineer,Software,"Seattle, WA",US,Big Tech / Semi leader,,,Feb 15,,vansh,https://www.amazon.jobs/en/jobs/3177934/software-development-engineer-2026-us
Amazon,Software Engineer I,Software,"San Francisco, CA",US,Big Tech / Semi leader,,,Nov 18,,vansh,https://www.amazon.jobs/en/jobs/3126885/software-engineer-i
Amazon,"Robotics Systems Engineer, Amazon Robotics Deployment Engineering",Software,"Austin, TXSeattle, WANorth Reading, MA",US,Big Tech / Semi leader,,,Aug 13,,vansh,https://www.amazon.jobs/en/jobs/3054843/robotics-systems-engineer-amazon-robotics-deployment-engineering
Amazon,"System Development Engineer, OTS Delivery Software Engineering",Software,"Austin, TX",US,Big Tech / Semi leader,,,Jul 30,,vansh,https://www.amazon.jobs/en/jobs/3047432/system-development-engineer-ots-delivery-software-engineering
Amazon,Software Dev Engineer,Software,"**8 locations**Austin, TXNew York, NYSeattle, WACulver City, CASanta Clara, CABellevue, WADenver, COPalo Alto, CA",US,Big Tech / Semi leader,,,Apr 12,,vansh,https://www.amazon.jobs/en/jobs/2950609/software-dev-engineer-computer-science
Amazon,New Grad 2025: Software Development Engineer I,Software,"Vancouver, BCToronto, Canada",Intl,Big Tech / Semi leader,,,Apr 12,,vansh,https://amazon.jobs/en/jobs/2855790/software-development-engineer-i-2025-computer-science
Amazon,"Infrastructure Escalation Specialist, Fleet Infrastructure",Software,"Nashville, Tennessee, USA",US,Big Tech / Semi leader,,,Jun 01,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1de789e24ef3652583ab37
Amazon,"DCO Tech, AWS Infrastructure Services",Software,"Sterling, Virginia, USA",US,Big Tech / Semi leader,,,Jun 01,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1db03be24ef36525839177
Amazon,"DCO Tech, AWS Infrastructure Services",Software,"Herndon, Virginia, USA",US,Big Tech / Semi leader,,,Jun 01,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1db035e24ef3652583916f
Amazon,"DCO Tech, AWS Infrastructure Services",Software,"Haymarket, Virginia, USA",US,Big Tech / Semi leader,,,Jun 01,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1db032e24ef3652583916d
Amazon,"DCO Tech, AWS Infrastructure Services",Software,"Manassas, Virginia, USA",US,Big Tech / Semi leader,,,Jun 01,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1db032e24ef3652583916a
Amazon,"DCO Tech, AWS Infrastructure Services",Software,"Fredericksburg, Virginia, USA",US,Big Tech / Semi leader,,,Jun 01,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1db032e24ef3652583916b
